race_id,driver_id,constructor_id,grid,position,position_order,points,laps,status
2016_19,hulkenberg,force_india,5,7,7,6.0,71,Finished
2016_19,bottas,williams,8,8,8,4.0,71,Finished
2016_19,massa,williams,9,9,9,2.0,71,Finished
2016_19,perez,force_india,12,10,10,1.0,71,Finished
2016_19,ericsson,sauber,15,11,11,0.0,70,+1 Lap
2016_19,button,mclaren,13,12,12,0.0,70,+1 Lap
2016_19,alonso,mclaren,11,13,13,0.0,70,+1 Lap
2016_19,jolyon_palmer,renault,21,14,14,0.0,70,+1 Lap
2016_19,nasr,sauber,19,15,15,0.0,70,+1 Lap
2016_19,sainz,toro_rosso,10,16,16,0.0,70,+1 Lap
2016_19,kevin_magnussen,renault,14,17,17,0.0,70,+1 Lap
2016_19,kvyat,toro_rosso,18,18,18,0.0,70,+1 Lap
2016_19,gutierrez,haas,17,19,19,0.0,70,+1 Lap
2016_19,grosjean,haas,22,20,20,0.0,70,+1 Lap
2016_19,ocon,manor,20,21,21,0.0,69,+2 Laps
2016_19,wehrlein,manor,16,\N,22,0.0,0,Collision
2016_20,hamilton,mercedes,1,1,1,25.0,71,Finished
2016_20,rosberg,mercedes,2,2,2,18.0,71,Finished
2016_20,max_verstappen,red_bull,4,3,3,15.0,71,Finished
2016_20,perez,force_india,9,4,4,12.0,71,Finished
2016_20,vettel,ferrari,5,5,5,10.0,71,Finished
2016_20,sainz,toro_rosso,15,6,6,8.0,71,Finished
2016_20,hulkenberg,force_india,8,7,7,6.0,71,Finished
2016_20,ricciardo,red_bull,6,8,8,4.0,71,Finished
2016_20,nasr,sauber,21,9,9,2.0,71,Finished
2016_20,alonso,mclaren,10,10,10,1.0,71,Finished
2016_20,bottas,williams,11,11,11,0.0,71,Finished
2016_20,ocon,manor,22,12,12,0.0,71,Finished
2016_20,kvyat,toro_rosso,14,13,13,0.0,71,Finished
2016_20,kevin_magnussen,renault,18,14,14,0.0,71,Finished
2016_20,wehrlein,manor,19,15,15,0.0,71,Finished
2016_20,button,mclaren,17,16,16,0.0,71,Finished
2016_20,gutierrez,haas,12,\N,17,0.0,60,Retired
2016_20,massa,williams,13,\N,18,0.0,46,Collision
2016_20,jolyon_palmer,renault,16,\N,19,0.0,20,Collision damage
2016_20,raikkonen,ferrari,3,\N,20,0.0,19,Collision
2016_20,ericsson,sauber,20,\N,21,0.0,11,Collision
2016_20,grosjean,haas,7,\N,22,0.0,0,Withdrew
2016_21,hamilton,mercedes,1,1,1,25.0,55,Finished
2016_21,rosberg,mercedes,2,2,2,18.0,55,Finished
2016_21,vettel,ferrari,5,3,3,15.0,55,Finished
2016_21,max_verstappen,red_bull,6,4,4,12.0,55,Finished
2016_21,ricciardo,red_bull,3,5,5,10.0,55,Finished
2016_21,raikkonen,ferrari,4,6,6,8.0,55,Finished
2016_21,hulkenberg,force_india,7,7,7,6.0,55,Finished
2016_21,perez,force_india,8,8,8,4.0,55,Finished
2016_21,massa,williams,10,9,9,2.0,55,Finished
2016_21,alonso,mclaren,9,10,10,1.0,55,Finished
2016_21,grosjean,haas,14,11,11,0.0,55,Finished
2016_21,gutierrez,haas,13,12,12,0.0,55,Finished
2016_21,ocon,manor,20,13,13,0.0,54,+1 Lap
2016_21,wehrlein,manor,16,14,14,0.0,54,+1 Lap
2016_21,ericsson,sauber,22,15,15,0.0,54,+1 Lap
2016_21,nasr,sauber,19,16,16,0.0,54,+1 Lap
2016_21,jolyon_palmer,renault,15,17,17,0.0,54,+1 Lap
2016_21,sainz,toro_rosso,21,\N,18,0.0,41,Collision damage
2016_21,kvyat,toro_rosso,17,\N,19,0.0,14,Gearbox
2016_21,button,mclaren,12,\N,20,0.0,12,Suspension
2016_21,bottas,williams,11,\N,21,0.0,6,Suspension
2016_21,kevin_magnussen,renault,18,\N,22,0.0,5,Suspension
2017_1,vettel,ferrari,2,1,1,25.0,57,Finished
2017_1,hamilton,mercedes,1,2,2,18.0,57,Finished
2017_1,bottas,mercedes,3,3,3,15.0,57,Finished
2017_1,raikkonen,ferrari,4,4,4,12.0,57,Finished
2017_1,max_verstappen,red_bull,5,5,5,10.0,57,Finished
2017_1,massa,williams,7,6,6,8.0,57,Finished
2017_1,perez,force_india,10,7,7,6.0,56,+1 Lap
2017_1,sainz,toro_rosso,8,8,8,4.0,56,+1 Lap
2017_1,kvyat,toro_rosso,9,9,9,2.0,56,+1 Lap
2017_1,ocon,force_india,13,10,10,1.0,56,+1 Lap
2017_1,hulkenberg,renault,11,11,11,0.0,56,+1 Lap
2017_1,giovinazzi,sauber,16,12,12,0.0,55,+2 Laps
2017_1,vandoorne,mclaren,18,13,13,0.0,55,+2 Laps
2017_1,alonso,mclaren,12,\N,14,0.0,50,Vibrations
2017_1,kevin_magnussen,haas,17,\N,15,0.0,46,Suspension
2017_1,stroll,williams,20,\N,16,0.0,40,Brakes
2017_1,ricciardo,red_bull,0,\N,17,0.0,25,Power Unit
2017_1,ericsson,sauber,14,\N,18,0.0,21,Hydraulics
2017_1,jolyon_palmer,renault,19,\N,19,0.0,15,Brakes
2017_1,grosjean,haas,6,\N,20,0.0,13,Water leak
2017_2,hamilton,mercedes,1,1,1,25.0,56,Finished
2017_2,vettel,ferrari,2,2,2,18.0,56,Finished
2017_2,max_verstappen,red_bull,16,3,3,15.0,56,Finished
2017_2,ricciardo,red_bull,5,4,4,12.0,56,Finished
2017_2,raikkonen,ferrari,4,5,5,10.0,56,Finished
2017_2,bottas,mercedes,3,6,6,8.0,56,Finished
2017_2,sainz,toro_rosso,11,7,7,6.0,56,Finished
2017_2,kevin_magnussen,haas,12,8,8,4.0,55,+1 Lap
2017_2,perez,force_india,8,9,9,2.0,55,+1 Lap
2017_2,ocon,force_india,17,10,10,1.0,55,+1 Lap
2017_2,grosjean,haas,19,11,11,0.0,55,+1 Lap
2017_2,hulkenberg,renault,7,12,12,0.0,55,+1 Lap
2017_2,jolyon_palmer,renault,20,13,13,0.0,55,+1 Lap
2017_2,massa,williams,6,14,14,0.0,55,+1 Lap
2017_2,ericsson,sauber,14,15,15,0.0,55,+1 Lap
2017_2,alonso,mclaren,13,\N,16,0.0,33,Driveshaft
2017_2,kvyat,toro_rosso,9,\N,17,0.0,18,Hydraulics
2017_2,vandoorne,mclaren,15,\N,18,0.0,17,Fuel pressure
2017_2,giovinazzi,sauber,18,\N,19,0.0,3,Accident
2017_2,stroll,williams,10,\N,20,0.0,0,Collision
2017_3,vettel,ferrari,3,1,1,25.0,57,Finished
2017_3,hamilton,mercedes,2,2,2,18.0,57,Finished
2017_3,bottas,mercedes,1,3,3,15.0,57,Finished
2017_3,raikkonen,ferrari,5,4,4,12.0,57,Finished
2017_3,ricciardo,red_bull,4,5,5,10.0,57,Finished
2017_3,massa,williams,8,6,6,8.0,57,Finished
2017_3,perez,force_india,18,7,7,6.0,57,Finished
2017_3,grosjean,haas,9,8,8,4.0,57,Finished
2017_3,hulkenberg,renault,7,9,9,2.0,57,Finished
2017_3,ocon,force_india,14,10,10,1.0,57,Finished
2017_3,wehrlein,sauber,13,11,11,0.0,56,+1 Lap
2017_3,kvyat,toro_rosso,11,12,12,0.0,56,+1 Lap
2017_3,jolyon_palmer,renault,10,13,13,0.0,56,+1 Lap
2017_3,alonso,mclaren,15,14,14,0.0,54,Power Unit
2017_3,ericsson,sauber,19,\N,15,0.0,50,Gearbox
2017_3,sainz,toro_rosso,16,\N,16,0.0,12,Collision
2017_3,stroll,williams,12,\N,17,0.0,12,Collision
2017_3,max_verstappen,red_bull,6,\N,18,0.0,11,Brakes
2017_3,kevin_magnussen,haas,20,\N,19,0.0,8,Electrical
2017_3,vandoorne,mclaren,17,\N,20,0.0,0,Power Unit
2017_4,bottas,mercedes,3,1,1,25.0,52,Finished
2017_4,vettel,ferrari,1,2,2,18.0,52,Finished
2017_4,raikkonen,ferrari,2,3,3,15.0,52,Finished
2017_4,hamilton,mercedes,4,4,4,12.0,52,Finished
2017_4,max_verstappen,red_bull,7,5,5,10.0,52,Finished
2017_4,perez,force_india,9,6,6,8.0,52,Finished
2017_4,ocon,force_india,10,7,7,6.0,52,Finished
2017_4,hulkenberg,renault,8,8,8,4.0,52,Finished
2017_4,massa,williams,6,9,9,2.0,51,+1 Lap
2017_4,sainz,toro_rosso,14,10,10,1.0,51,+1 Lap
2017_4,stroll,williams,11,11,11,0.0,51,+1 Lap
2017_4,kvyat,toro_rosso,12,12,12,0.0,51,+1 Lap
2017_4,kevin_magnussen,haas,13,13,13,0.0,51,+1 Lap
2017_4,vandoorne,mclaren,20,14,14,0.0,51,+1 Lap
2017_4,ericsson,sauber,18,15,15,0.0,51,+1 Lap
2017_4,wehrlein,sauber,17,16,16,0.0,50,+2 Laps
2017_4,ricciardo,red_bull,5,\N,17,0.0,5,Brakes
2017_4,jolyon_palmer,renault,16,\N,18,0.0,0,Collision
2017_4,grosjean,haas,19,\N,19,0.0,0,Collision
2017_4,alonso,mclaren,15,\N,20,0.0,0,Power Unit
2017_5,hamilton,mercedes,1,1,1,25.0,66,Finished
2017_5,vettel,ferrari,2,2,2,18.0,66,Finished
2017_5,ricciardo,red_bull,6,3,3,15.0,66,Finished
2017_5,perez,force_india,8,4,4,12.0,65,+1 Lap
2017_5,ocon,force_india,10,5,5,10.0,65,+1 Lap
2017_5,hulkenberg,renault,13,6,6,8.0,65,+1 Lap
2017_5,sainz,toro_rosso,12,7,7,6.0,65,+1 Lap
2017_5,wehrlein,sauber,15,8,8,4.0,65,+1 Lap
2017_5,kvyat,toro_rosso,19,9,9,2.0,65,+1 Lap
2017_5,grosjean,haas,14,10,10,1.0,65,+1 Lap
2017_5,ericsson,sauber,16,11,11,0.0,64,+2 Laps
2017_5,alonso,mclaren,7,12,12,0.0,64,+2 Laps
2017_5,massa,williams,9,13,13,0.0,64,+2 Laps
2017_5,kevin_magnussen,haas,11,14,14,0.0,64,+2 Laps
2017_5,jolyon_palmer,renault,17,15,15,0.0,64,+2 Laps
2017_5,stroll,williams,18,16,16,0.0,64,+2 Laps
2017_5,bottas,mercedes,3,\N,17,0.0,38,Power Unit
2017_5,vandoorne,mclaren,20,\N,18,0.0,32,Collision
2017_5,max_verstappen,red_bull,5,\N,19,0.0,1,Collision damage
2017_5,raikkonen,ferrari,4,\N,20,0.0,0,Collision damage
2017_6,vettel,ferrari,2,1,1,25.0,78,Finished
2017_6,raikkonen,ferrari,1,2,2,18.0,78,Finished
2017_6,ricciardo,red_bull,5,3,3,15.0,78,Finished
2017_6,bottas,mercedes,3,4,4,12.0,78,Finished
2017_6,max_verstappen,red_bull,4,5,5,10.0,78,Finished
2017_6,sainz,toro_rosso,6,6,6,8.0,78,Finished
2017_6,hamilton,mercedes,13,7,7,6.0,78,Finished
2017_6,grosjean,haas,8,8,8,4.0,78,Finished
2017_6,massa,williams,14,9,9,2.0,78,Finished
2017_6,kevin_magnussen,haas,11,10,10,1.0,78,Finished
2017_6,jolyon_palmer,renault,16,11,11,0.0,78,Finished
2017_6,ocon,force_india,15,12,12,0.0,78,Finished
2017_6,perez,force_india,7,13,13,0.0,78,Finished
2017_6,kvyat,toro_rosso,9,14,14,0.0,71,Collision damage
2017_6,stroll,williams,17,15,15,0.0,71,Brakes
2017_6,vandoorne,mclaren,12,\N,16,0.0,66,Accident
2017_6,ericsson,sauber,19,\N,17,0.0,63,Accident
2017_6,button,mclaren,20,\N,18,0.0,57,Collision damage
2017_6,wehrlein,sauber,18,\N,19,0.0,57,Collision
2017_6,hulkenberg,renault,10,\N,20,0.0,15,Gearbox
2017_7,hamilton,mercedes,1,1,1,25.0,70,Finished
2017_7,bottas,mercedes,3,2,2,18.0,70,Finished
2017_7,ricciardo,red_bull,6,3,3,15.0,70,Finished
2017_7,vettel,ferrari,2,4,4,12.0,70,Finished
2017_7,perez,force_india,8,5,5,10.0,70,Finished
2017_7,ocon,force_india,9,6,6,8.0,70,Finished
2017_7,raikkonen,ferrari,4,7,7,6.0,70,Finished
2017_7,hulkenberg,renault,10,8,8,4.0,70,Finished
2017_7,stroll,williams,17,9,9,2.0,69,+1 Lap
2017_7,grosjean,haas,14,10,10,1.0,69,+1 Lap
2017_7,jolyon_palmer,renault,15,11,11,0.0,69,+1 Lap
2017_7,kevin_magnussen,haas,18,12,12,0.0,69,+1 Lap
2017_7,ericsson,sauber,19,13,13,0.0,69,+1 Lap
2017_7,vandoorne,mclaren,16,14,14,0.0,69,+1 Lap
2017_7,wehrlein,sauber,20,15,15,0.0,68,+2 Laps
2017_7,alonso,mclaren,12,16,16,0.0,66,Power Unit
2017_7,kvyat,toro_rosso,11,\N,17,0.0,54,Power Unit
2017_7,max_verstappen,red_bull,5,\N,18,0.0,10,Electrical
2017_7,massa,williams,7,\N,19,0.0,0,Collision
2017_7,sainz,toro_rosso,13,\N,20,0.0,0,Collision
2017_8,ricciardo,red_bull,10,1,1,25.0,51,Finished
2017_8,bottas,mercedes,2,2,2,18.0,51,Finished
2017_8,stroll,williams,8,3,3,15.0,51,Finished
2017_8,vettel,ferrari,4,4,4,12.0,51,Finished
2017_8,hamilton,mercedes,1,5,5,10.0,51,Finished
2017_8,ocon,force_india,7,6,6,8.0,51,Finished
2017_8,kevin_magnussen,haas,12,7,7,6.0,51,Finished
2017_8,sainz,toro_rosso,15,8,8,4.0,51,Finished
2017_8,alonso,mclaren,19,9,9,2.0,51,Finished
2017_8,wehrlein,sauber,14,10,10,1.0,51,Finished
2017_8,ericsson,sauber,17,11,11,0.0,51,Finished
2017_8,vandoorne,mclaren,18,12,12,0.0,51,Finished
2017_8,grosjean,haas,16,13,13,0.0,50,+1 Lap
2017_8,raikkonen,ferrari,3,14,14,0.0,46,Water pressure
2017_8,perez,force_india,6,\N,15,0.0,39,Seat
2017_8,massa,williams,9,\N,16,0.0,25,Suspension
2017_8,hulkenberg,renault,13,\N,17,0.0,24,Accident
2017_8,max_verstappen,red_bull,5,\N,18,0.0,12,Oil pressure
2017_8,kvyat,toro_rosso,11,\N,19,0.0,9,Battery
2017_8,jolyon_palmer,renault,20,\N,20,0.0,7,Power Unit
2011_1,liuzzi,hrt,0,\N,23,0.0,0,Did not qualify
2011_1,karthikeyan,hrt,0,\N,24,0.0,0,Did not qualify
2011_6,perez,sauber,0,\N,24,0.0,0,Injury
2017_9,bottas,mercedes,1,1,1,25.0,71,Finished
2017_9,vettel,ferrari,2,2,2,18.0,71,Finished
2017_9,ricciardo,red_bull,4,3,3,15.0,71,Finished
2017_9,hamilton,mercedes,8,4,4,12.0,71,Finished
2017_9,raikkonen,ferrari,3,5,5,10.0,71,Finished
2017_9,grosjean,haas,6,6,6,8.0,71,Finished
2017_9,perez,force_india,7,7,7,6.0,70,+1 Lap
2017_9,ocon,force_india,9,8,8,4.0,70,+1 Lap
2017_9,massa,williams,17,9,9,2.0,70,+1 Lap
2017_9,stroll,williams,18,10,10,1.0,70,+1 Lap
2017_9,jolyon_palmer,renault,16,11,11,0.0,70,+1 Lap
2017_9,vandoorne,mclaren,13,12,12,0.0,70,+1 Lap
2017_9,hulkenberg,renault,11,13,13,0.0,70,+1 Lap
2017_9,wehrlein,sauber,20,14,14,0.0,70,+1 Lap
2017_9,ericsson,sauber,19,15,15,0.0,69,+2 Laps
2017_9,kvyat,toro_rosso,14,16,16,0.0,68,+3 Laps
2017_9,sainz,toro_rosso,10,\N,17,0.0,44,Engine
2017_9,kevin_magnussen,haas,15,\N,18,0.0,29,Hydraulics
2017_9,alonso,mclaren,12,\N,19,0.0,1,Collision damage
2017_9,max_verstappen,red_bull,5,\N,20,0.0,0,Collision damage
2017_10,hamilton,mercedes,1,1,1,25.0,51,Finished
2017_10,bottas,mercedes,9,2,2,18.0,51,Finished
2017_10,raikkonen,ferrari,2,3,3,15.0,51,Finished
2017_10,max_verstappen,red_bull,4,4,4,12.0,51,Finished
2017_10,ricciardo,red_bull,19,5,5,10.0,51,Finished
2017_10,hulkenberg,renault,5,6,6,8.0,51,Finished
2017_10,vettel,ferrari,3,7,7,6.0,51,Finished
2017_10,ocon,force_india,7,8,8,4.0,50,+1 Lap
2017_10,perez,force_india,6,9,9,2.0,50,+1 Lap
2017_10,massa,williams,14,10,10,1.0,50,+1 Lap
2017_10,vandoorne,mclaren,8,11,11,0.0,50,+1 Lap
2017_10,kevin_magnussen,haas,16,12,12,0.0,50,+1 Lap
2017_10,grosjean,haas,10,13,13,0.0,50,+1 Lap
2017_10,ericsson,sauber,18,14,14,0.0,50,+1 Lap
2017_10,kvyat,toro_rosso,12,15,15,0.0,50,+1 Lap
2017_10,stroll,williams,15,16,16,0.0,50,+1 Lap
2017_10,wehrlein,sauber,17,17,17,0.0,50,+1 Lap
2017_10,alonso,mclaren,20,\N,18,0.0,32,Power Unit
2017_10,sainz,toro_rosso,13,\N,19,0.0,0,Collision damage
2017_10,jolyon_palmer,renault,11,\N,20,0.0,0,Hydraulics
2017_11,vettel,ferrari,1,1,1,25.0,70,Finished
2017_11,raikkonen,ferrari,2,2,2,18.0,70,Finished
2017_11,bottas,mercedes,3,3,3,15.0,70,Finished
2017_11,hamilton,mercedes,4,4,4,12.0,70,Finished
2017_11,max_verstappen,red_bull,5,5,5,10.0,70,Finished
2017_11,alonso,mclaren,7,6,6,8.0,70,Finished
2017_11,sainz,toro_rosso,9,7,7,6.0,69,+1 Lap
2017_11,perez,force_india,13,8,8,4.0,69,+1 Lap
2017_11,ocon,force_india,11,9,9,2.0,69,+1 Lap
2017_11,vandoorne,mclaren,8,10,10,1.0,69,+1 Lap
2017_11,kvyat,toro_rosso,16,11,11,0.0,69,+1 Lap
2017_11,jolyon_palmer,renault,10,12,12,0.0,69,+1 Lap
2017_11,kevin_magnussen,haas,15,13,13,0.0,69,+1 Lap
2017_11,stroll,williams,17,14,14,0.0,69,+1 Lap
2017_11,wehrlein,sauber,18,15,15,0.0,68,+2 Laps
2017_11,ericsson,sauber,20,16,16,0.0,68,+2 Laps
2017_11,hulkenberg,renault,12,17,17,0.0,67,Brakes
2017_11,resta,williams,19,\N,18,0.0,60,Oil leak
2017_11,grosjean,haas,14,\N,19,0.0,20,Wheel nut
2017_11,ricciardo,red_bull,6,\N,20,0.0,0,Collision
2017_12,hamilton,mercedes,1,1,1,25.0,44,Finished
2017_12,vettel,ferrari,2,2,2,18.0,44,Finished
2017_12,ricciardo,red_bull,6,3,3,15.0,44,Finished
2017_12,raikkonen,ferrari,4,4,4,12.0,44,Finished
2017_12,bottas,mercedes,3,5,5,10.0,44,Finished
2017_12,hulkenberg,renault,7,6,6,8.0,44,Finished
2017_12,grosjean,haas,11,7,7,6.0,44,Finished
2017_12,massa,williams,16,8,8,4.0,44,Finished
2017_12,ocon,force_india,9,9,9,2.0,44,Finished
2017_12,sainz,toro_rosso,13,10,10,1.0,44,Finished
2017_12,stroll,williams,15,11,11,0.0,44,Finished
2017_12,kvyat,toro_rosso,19,12,12,0.0,44,Finished
2017_12,jolyon_palmer,renault,14,13,13,0.0,44,Finished
2017_12,vandoorne,mclaren,20,14,14,0.0,44,Finished
2017_12,kevin_magnussen,haas,12,15,15,0.0,44,Finished
2017_12,ericsson,sauber,17,16,16,0.0,44,Finished
2017_12,perez,force_india,8,17,17,0.0,42,Gearbox
2017_12,alonso,mclaren,10,\N,18,0.0,25,Engine
2017_12,max_verstappen,red_bull,5,\N,19,0.0,7,Engine
2017_12,wehrlein,sauber,18,\N,20,0.0,2,Collision
2017_13,hamilton,mercedes,1,1,1,25.0,53,Finished
2017_13,bottas,mercedes,4,2,2,18.0,53,Finished
2017_13,vettel,ferrari,6,3,3,15.0,53,Finished
2017_13,ricciardo,red_bull,16,4,4,12.0,53,Finished
2017_13,raikkonen,ferrari,5,5,5,10.0,53,Finished
2017_13,ocon,force_india,3,6,6,8.0,53,Finished
2017_13,stroll,williams,2,7,7,6.0,53,Finished
2017_13,massa,williams,7,8,8,4.0,53,Finished
2017_13,perez,force_india,10,9,9,2.0,53,Finished
2017_13,max_verstappen,red_bull,13,10,10,1.0,52,+1 Lap
2017_13,kevin_magnussen,haas,9,11,11,0.0,52,+1 Lap
2017_13,kvyat,toro_rosso,8,12,12,0.0,52,+1 Lap
2017_13,hulkenberg,renault,14,13,13,0.0,52,+1 Lap
2017_13,sainz,toro_rosso,15,14,14,0.0,52,+1 Lap
2017_13,grosjean,haas,20,15,15,0.0,52,+1 Lap
2017_13,wehrlein,sauber,12,16,16,0.0,51,+2 Laps
2017_13,alonso,mclaren,19,17,17,0.0,50,Gearbox
2017_13,ericsson,sauber,11,18,18,0.0,49,Gearbox
2017_13,vandoorne,mclaren,18,\N,19,0.0,33,Engine
2017_13,jolyon_palmer,renault,17,\N,20,0.0,29,Engine
2017_14,hamilton,mercedes,5,1,1,25.0,58,Finished
2017_14,ricciardo,red_bull,3,2,2,18.0,58,Finished
2017_14,bottas,mercedes,6,3,3,15.0,58,Finished
2017_14,sainz,toro_rosso,10,4,4,12.0,58,Finished
2017_14,perez,force_india,12,5,5,10.0,58,Finished
2017_14,jolyon_palmer,renault,11,6,6,8.0,58,Finished
2017_14,vandoorne,mclaren,9,7,7,6.0,58,Finished
2017_14,stroll,williams,18,8,8,4.0,58,Finished
2017_14,grosjean,haas,15,9,9,2.0,58,Finished
2017_14,ocon,force_india,14,10,10,1.0,58,Finished
2017_14,massa,williams,17,11,11,0.0,58,Finished
2017_14,wehrlein,sauber,19,12,12,0.0,56,+2 Laps
2017_14,kevin_magnussen,haas,16,\N,13,0.0,50,Engine
2017_14,hulkenberg,renault,7,\N,14,0.0,48,Engine
2017_14,ericsson,sauber,20,\N,15,0.0,35,Accident
2017_14,kvyat,toro_rosso,13,\N,16,0.0,10,Accident
2017_14,alonso,mclaren,8,\N,17,0.0,8,Collision damage
2017_14,vettel,ferrari,1,\N,18,0.0,0,Accident
2017_14,max_verstappen,red_bull,2,\N,19,0.0,0,Accident
2017_14,raikkonen,ferrari,4,\N,20,0.0,0,Accident
2017_15,max_verstappen,red_bull,3,1,1,25.0,56,Finished
2017_15,hamilton,mercedes,1,2,2,18.0,56,Finished
2017_15,ricciardo,red_bull,4,3,3,15.0,56,Finished
2017_15,vettel,ferrari,20,4,4,12.0,56,Finished
2017_15,bottas,mercedes,5,5,5,10.0,56,Finished
2017_15,perez,force_india,9,6,6,8.0,56,Finished
2017_15,vandoorne,mclaren,7,7,7,6.0,55,+1 Lap
2017_15,stroll,williams,13,8,8,4.0,55,+1 Lap
2017_15,massa,williams,11,9,9,2.0,55,+1 Lap
2017_15,ocon,force_india,6,10,10,1.0,55,+1 Lap
2017_15,alonso,mclaren,10,11,11,0.0,55,+1 Lap
2017_15,kevin_magnussen,haas,17,12,12,0.0,55,+1 Lap
2017_15,grosjean,haas,16,13,13,0.0,55,+1 Lap
2017_15,gasly,toro_rosso,15,14,14,0.0,55,+1 Lap
2017_15,jolyon_palmer,renault,12,15,15,0.0,55,+1 Lap
2017_15,hulkenberg,renault,8,16,16,0.0,55,+1 Lap
2017_15,wehrlein,sauber,18,17,17,0.0,55,+1 Lap
2017_15,ericsson,sauber,19,18,18,0.0,54,+2 Laps
2017_15,sainz,toro_rosso,14,\N,19,0.0,29,Engine
2017_15,raikkonen,ferrari,0,\N,20,0.0,0,Battery
2017_16,hamilton,mercedes,1,1,1,25.0,53,Finished
2017_16,max_verstappen,red_bull,4,2,2,18.0,53,Finished
2017_16,ricciardo,red_bull,3,3,3,15.0,53,Finished
2017_16,bottas,mercedes,6,4,4,12.0,53,Finished
2017_16,raikkonen,ferrari,10,5,5,10.0,53,Finished
2017_16,ocon,force_india,5,6,6,8.0,53,Finished
2017_16,perez,force_india,7,7,7,6.0,53,Finished
2017_16,kevin_magnussen,haas,12,8,8,4.0,53,Finished
2017_16,grosjean,haas,13,9,9,2.0,53,Finished
2017_16,massa,williams,8,10,10,1.0,52,+1 Lap
2017_16,alonso,mclaren,20,11,11,0.0,52,+1 Lap
2017_16,jolyon_palmer,renault,18,12,12,0.0,52,+1 Lap
2017_16,gasly,toro_rosso,14,13,13,0.0,52,+1 Lap
2017_16,vandoorne,mclaren,9,14,14,0.0,52,+1 Lap
2017_16,wehrlein,sauber,17,15,15,0.0,51,+2 Laps
2017_16,stroll,williams,15,\N,16,0.0,45,Wheel
2017_16,hulkenberg,renault,11,\N,17,0.0,40,Front wing
2017_16,ericsson,sauber,16,\N,18,0.0,7,Accident
2017_16,vettel,ferrari,2,\N,19,0.0,4,Spark plugs
2017_16,sainz,toro_rosso,19,\N,20,0.0,0,Accident
2017_17,hamilton,mercedes,1,1,1,25.0,56,Finished
2017_17,vettel,ferrari,2,2,2,18.0,56,Finished
2017_17,raikkonen,ferrari,5,3,3,15.0,56,Finished
2017_17,max_verstappen,red_bull,16,4,4,12.0,56,Finished
2017_17,bottas,mercedes,3,5,5,10.0,56,Finished
2017_17,ocon,force_india,6,6,6,8.0,56,Finished
2017_17,sainz,renault,7,7,7,6.0,56,Finished
2017_17,perez,force_india,9,8,8,4.0,55,+1 Lap
2017_17,massa,williams,10,9,9,2.0,55,+1 Lap
2017_17,kvyat,toro_rosso,11,10,10,1.0,55,+1 Lap
2017_17,stroll,williams,15,11,11,0.0,55,+1 Lap
2017_17,vandoorne,mclaren,20,12,12,0.0,55,+1 Lap
2017_17,brendon_hartley,toro_rosso,19,13,13,0.0,55,+1 Lap
2017_17,grosjean,haas,12,14,14,0.0,55,+1 Lap
2017_17,ericsson,sauber,13,15,15,0.0,55,+1 Lap
2017_17,kevin_magnussen,haas,17,16,16,0.0,55,+1 Lap
2017_17,alonso,mclaren,8,\N,17,0.0,24,Engine
2017_17,ricciardo,red_bull,4,\N,18,0.0,14,Engine
2017_17,wehrlein,sauber,14,\N,19,0.0,5,Collision
2017_17,hulkenberg,renault,18,\N,20,0.0,3,Engine
2017_18,max_verstappen,red_bull,2,1,1,25.0,71,Finished
2017_18,bottas,mercedes,4,2,2,18.0,71,Finished
2017_18,raikkonen,ferrari,5,3,3,15.0,71,Finished
2017_18,vettel,ferrari,1,4,4,12.0,71,Finished
2017_18,ocon,force_india,6,5,5,10.0,70,+1 Lap
2017_18,stroll,williams,11,6,6,8.0,70,+1 Lap
2017_18,perez,force_india,9,7,7,6.0,70,+1 Lap
2017_18,kevin_magnussen,haas,14,8,8,4.0,70,+1 Lap
2017_18,hamilton,mercedes,3,9,9,2.0,70,+1 Lap
2017_18,alonso,mclaren,18,10,10,1.0,70,+1 Lap
2017_18,massa,williams,10,11,11,0.0,70,+1 Lap
2017_18,vandoorne,mclaren,19,12,12,0.0,70,+1 Lap
2017_18,gasly,toro_rosso,20,13,13,0.0,70,+1 Lap
2017_18,wehrlein,sauber,13,14,14,0.0,69,+2 Laps
2017_18,grosjean,haas,15,15,15,0.0,69,+2 Laps
2017_18,sainz,renault,8,\N,16,0.0,59,Engine
2017_18,ericsson,sauber,12,\N,17,0.0,55,Engine
2017_18,brendon_hartley,toro_rosso,17,\N,18,0.0,30,Engine
2017_18,hulkenberg,renault,7,\N,19,0.0,24,Electrical
2017_18,ricciardo,red_bull,16,\N,20,0.0,5,Engine
2017_19,vettel,ferrari,2,1,1,25.0,71,Finished
2017_19,bottas,mercedes,1,2,2,18.0,71,Finished
2017_19,raikkonen,ferrari,3,3,3,15.0,71,Finished
2017_19,hamilton,mercedes,20,4,4,12.0,71,Finished
2017_19,max_verstappen,red_bull,4,5,5,10.0,71,Finished
2017_19,ricciardo,red_bull,14,6,6,8.0,71,Finished
2017_19,massa,williams,9,7,7,6.0,71,Finished
2017_19,alonso,mclaren,6,8,8,4.0,71,Finished
2017_19,perez,force_india,5,9,9,2.0,71,Finished
2017_19,hulkenberg,renault,7,10,10,1.0,70,+1 Lap
2017_19,sainz,renault,8,11,11,0.0,70,+1 Lap
2017_19,gasly,toro_rosso,19,12,12,0.0,70,+1 Lap
